id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
31260,1735,Mega Man III,"A few months after Dr. Wily's defeat in Mega Man II, several bad news were reported in Dr. Light's Laboratory from around the world, including abnormal weather, transportation failures, and industrial abnormalities. Apparently, the functions of the super computer managing people's everyday life around the world has malfunctioned, and an army of robots began rampaging, causing panic in the city. Dr. Light deduces that Dr. Wily must be running powerful jamming waves to interfere with the super computer and is behind the army of robots, and asks Mega Man to stop the robots.",1992-12-01 00:00:00.000,3,NULL,NULL,NULL,64.9507,12
31630,105404,Cheese Terminator,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31822,79466,Microsoft Golf,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31838,4517,Bio-Hazard Battle,"During G-Biowar I (the first global biowar), a powerful new form of retrovirus was released as a deadly reprisal from the enemy. The viruses unleashed biological forces which couldn't be stopped, leaving the planet filled with new and deadly forms of life.

Only a few survivors remain in suspended animation in O.P. Odysseus, an orbiting platform circling Avalon. The space station's purpose is to keep the surviving humans alive until Avalon is habitable again. The crew of the Odysseus have been frozen in cryogenic tanks for hundreds of years, and now the onboard computer has awakened them.

Computer probes show that conditions on Avalon are hostile but livable. The question is; where can the crew of Odysseus set up a colony? The gameplay involves piloting an organic ship to Avalon, flying over areas which the probes have designated least hostile, ascertaining planetary conditions and, ultimately finding a new home for the remaining survivors.",1992-10-30 00:00:00.000,1,NULL,NULL,NULL,70.0693,6
32083,48784,Masuzoe Youichi: Asa Made Famicom,NULL,1992-05-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
32224,45599,Menacer,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
32433,15224,Frankenstein,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
32669,14625,Colossus Bridge 4,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
32827,80408,X-Men,NULL,1992-01-01 00:00:00.000,2,NULL,NULL,NULL,67.4902,10
32925,42407,Villigust,NULL,1992-06-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33020,91762,Elm Knight: A Living Body Armor,NULL,1992-11-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33260,69787,4-in-1 Fun Pak,NULL,1992-09-01 00:00:00.000,NULL,NULL,NULL,NULL,58.0000,0
33293,37814,Super Mahjong,NULL,1992-08-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33459,66111,Dracula Hakushaku,NULL,1992-11-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33472,128359,F1 Team Simulation: Project F,NULL,1992-09-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34352,66293,Dragon Master Silk: Ryuu Shoukan Musume Episode II,NULL,1992-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34652,42567,Battle Soccer: Field no Hasha,NULL,1992-12-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34890,38384,Hiouden: Mamonotachi to no Chikai,NULL,1992-06-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35223,138913,Mega Box 2,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35346,185879,F1 Circus Special: Pole to Win,NULL,1992-06-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35496,48378,Pizza Pop!,NULL,1992-01-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35532,19704,Battles of Destiny,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35656,40326,Golden Tee Golf II,NULL,1992-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35773,48701,Greg Norman's Golf Power,NULL,1992-08-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35911,92554,On the Ball,NULL,1992-06-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35926,3362,KGB,NULL,1992-08-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35935,44429,Ultra Baseball Jitsumei-ban,NULL,1992-08-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36465,42053,Hono No Tokuji Dodge Danpei,NULL,1992-10-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36540,21074,Shin Megami Tensei,"Shin Megami Tensei takes place in a near future Tokyo, first in the year ""199X"", and then 30 years later in a post-apocalyptic version of the city. A rift has been opened to another world, allowing demons to invade Tokyo; by using a computer program, humans are able to communicate with and summon the demons. Across the story, moral alignments are portrayed in various ways: alongside the middle ""neutral"" pathway, the ""law"" faction believes in establishing a logical order at the expense of feeling and freedom, while the ""chaos"" faction espouses unlimited freedom for the individual while discarding the weak.",1992-10-30 00:00:00.000,12,NULL,70.0000,1,71.0559,22
36763,12440,A Line in the Sand,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37064,179,Do 335 Pfeil Tour of Duty,NULL,1992-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37390,40138,Pipi & Bibi's,NULL,1992-01-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37485,40456,Super World Stadium '92,NULL,1992-06-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37486,45534,Fire Pro Wrestling Gaiden,NULL,1992-05-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37731,45442,America Oudan Ultra Quiz,NULL,1992-11-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37742,45931,Escape from Cyber City,NULL,1992-02-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
38564,46106,Trivial Pursuit - Genus Edition,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38698,48915,Wave Race,NULL,1992-07-01 00:00:00.000,NULL,NULL,NULL,NULL,67.0000,1
39054,48853,SD Gundam Gaiden: Knight Gundam Monogatari 3 - Densetsu no Kishi Dan,NULL,1992-11-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39279,46297,Hyper Chou Pro Yakyuu '92,NULL,1992-05-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39536,46389,Mahou no Shoujo: Silky Lip,NULL,1992-07-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39965,42103,Night Creatures,NULL,1992-05-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40598,56938,Space Vegetables,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40988,39024,Lethal Weapon,NULL,1992-04-01 00:00:00.000,1,NULL,NULL,NULL,48.0000,2
41067,415,Final Fantasy: Mystic Quest,NULL,1992-10-05 00:00:00.000,9,NULL,NULL,NULL,76.9837,33
41599,2740,Krusty's Fun House,NULL,1992-09-01 00:00:00.000,1,NULL,NULL,NULL,65.9350,12
41771,48139,Day Dreamin' Davey,NULL,1992-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41819,4393,Dragon Slayer: The Legend of Heroes II,NULL,1992-03-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41878,48964,Bionic Battler,NULL,1992-12-01 00:00:00.000,NULL,NULL,NULL,NULL,43.0000,0
41995,40857,Lynx Casino,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42098,39895,Dcon,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42219,42731,D-Force,NULL,1992-01-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42344,62143,Spellcasting 301: Spring Break,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42556,42664,SkulJagger: Revolt of the Westicans,NULL,1992-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42618,139157,Darkwood,"Darkwood is a moderately sized city in the northern regions. The city has no walls or obvious defenses, but is one of the safest cities in the realms thanks to a powerful City Guard. Those enlisting in the City Guard must prove themselves before being admitted. Some seek adventure in the neighboring lands or seek out some lost treasure. The most popular by far however is the arena located in town. In the arena, anyone can pit their skill against a selected foe and earn gold and fortune in doing so.

This is where you come in. Your name is Derek, and until now your only claim to fame is picking pebbles from horseshoes at the local stables. Your mother recently passed away and your father was killed 2 seasons ago defending the town against an Orc invasion. You have been working the streets ever since, trying to make a living. You realize that you cannot go on in this fashion. You must make something of yourself. You must sign on at the arena and earn a place in the City Guard.

The city has had a long-standing agreement that anyone besting the most powerful creature the arena could host would be signed on as one of the Captains of the Guard. No one in 24 seasons has managed to pull it off, but you promise yourself that you will. You hunger for the recognition and the chance to honor the name of your father.",1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42639,62577,Jantaku Boy,NULL,1992-01-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42766,40411,SD Gundam Neo Battling,NULL,1992-06-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42949,113991,Vetka,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43184,42265,Super F1 Circus Limited,NULL,1992-10-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43349,42003,Cosmic Fantasy 2,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43366,48995,Sunsoft Grand Prix,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43512,46222,Devilish: The Next Possession,NULL,1992-04-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43583,92954,Videokid,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43939,46655,Aquaphobia,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
44878,76590,Power Politics,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
44938,41020,Winter Camp,NULL,1992-12-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
44977,37667,NHK Taiga Drama Taiheiki,NULL,1992-01-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45004,1718,Mega Man 5,NULL,1992-12-04 00:00:00.000,12,NULL,NULL,NULL,78.0236,68
45138,37661,Power League V,NULL,1992-08-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45191,4384,Captain Planet and the Planeteers,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45511,40213,Thunder Hoop,"Get involved in the awesome and great fun Thunder Hoop by entering the world and taking on the might of the evil Dr. GenBrain! Help your angry-looking and powerful character as you battle through the hordes of enemies, big and small to defeat the nasty Dr. GenBrain and restore peace to your futuristic world, one level at a time! Jump hazards, climb ladders and launch deadly attacks in the awesome Thunder Hoop.",1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45712,48160,Godzilla 2: War of the Monsters,"Japan is being ravaged by bizarre and powerful giant monsters. A reptilian creature called Baragon is creating earthquakes in an oil refinery, a high-speed pterosaur named Rodan is leaving sonic booms in his wake, a hideous blob of slime called Hedorah is feeding off of the city's toxic waste and growing larger every second, a giant caterpillar named Mothra is laying eggs in different parts of town, a giant octopus is destroying fishing ships in the harbor and devouring their crews, a terrible three-headed hydra named King Ghidorah is bringing fire to the skies, and Godzilla is plowing through everything around him. To make matters worse, a fleet of alien saucers has begun an invasion. Only the J.S.D.F. can stop them.",1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45713,13486,Chichén Itzá,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45798,63278,Seitoushi Saint Paradise: Saikyou no Senshitachi,NULL,1992-11-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45968,48522,Double Moon Densetsu,NULL,1992-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46259,11892,Alcatraz,"Alcatraz has already sheltered the biggest mafia gangsters, but not one as ruthless as the boss of the drug cartesl, Miguel Tardiez, who took refugee with his men in the former prison. Your missions consists of capturing the dealers, burning all the stocks and destroying the secret laboratories... There, where all the others have failed, you must be successful. In case of problems, do not count on anybody to help you.",1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46270,48092,Wizards & Warriors III: Kuros: Visions of Power,NULL,1992-04-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46448,71811,F-15 Strike Eagle III,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46851,14213,ADI French: 12/13 Years,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47002,78314,Cyberwars,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47007,45793,Defenders of Oasis,NULL,1992-10-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47206,40381,Neck-N-Neck,NULL,1992-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47476,46825,Squash,NULL,1992-05-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47491,93291,JezzBall,NULL,1992-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47514,47229,Hagar the Horrible,NULL,1992-08-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47528,46267,NFL Sports Talk Football '93,NULL,1992-06-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47583,16599,Crash 'n the Boys: Ice Challenge,NULL,1992-02-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48338,45580,Land Stalker,NULL,1992-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48432,39574,OutRunners,NULL,1992-05-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48685,49044,Max: Rubble Saver II,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48877,14516,Nova 9: The Return of Gir Draxon,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48879,45894,Children's Musical Theatre,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48946,148451,Brix II Deluxe,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
49030,46312,Hyokkori Hyoutanjima: Hyoutanjima no Daikoukai,NULL,1992-06-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
49048,145496,Noddy's Playtime,NULL,1992-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
49050,145495,Wind in the Willows,NULL,1992-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
49504,48888,Super Momotaro Dentetsu,NULL,1992-04-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
49699,19476,Dungeons of Avalon II - The Island of Darkness,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
49712,94930,Cyberchess,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
50041,3143,Operation Secret Storm,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
50213,48413,Namco Classic II,NULL,1992-04-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
50297,42638,Bulls Vs Blazers and the NBA Playoffs,NULL,1992-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
50332,37344,Dragon Bowl,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
50454,45566,WWF: Super Wrestlemania,NULL,1992-12-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
50677,7750,Alien Olympics 2044 AD,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,23.0000,0
50716,40316,Gun Buster,"The game takes place in Agalia City, a fictional science fiction city where cyborg crime has become rampant. In the year 2169, the city offered rewards for cyborg criminals and introduced an organization of hunters. As time passed, humanity began to refer to these hunters as ""Gunbusters"".",1992-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
50831,12365,Kung Food,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
51227,12702,Nigel Mansell's World Championship,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
51369,133965,It Came from the Desert,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
51475,40835,Baseball Heroes,NULL,1992-03-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
51550,37687,Takahashi Meijin no Shin Bouken-jima,NULL,1992-07-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
51701,45557,Evander Holyfield Boxing,NULL,1992-07-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
51714,45919,Laser Lords,NULL,1992-05-03 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
51807,11871,1st Division Manager,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
51972,150529,Samochodowy Wojownik,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
52295,46386,Pro Yakyuu Super League CD,NULL,1992-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
52638,40269,Bakuretsu Breaker,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
52717,38067,Super Momotaro Dentetsu II,NULL,1992-01-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
52766,48837,Pachinko Daisakusen 2,NULL,1992-08-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
52786,61432,Mahou no Princess Minky Momo: Remember Dream,NULL,1992-07-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
52952,4452,Vixen 357,NULL,1992-10-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
52990,8485,Secret Agent,NULL,1992-02-01 00:00:00.000,1,NULL,NULL,NULL,53.7772,5
53041,48472,Hirake! Ponkikki,NULL,1992-05-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
53225,12749,RoboCop 3,NULL,1992-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
53338,2318,Bargon Attack,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
53393,8737,Adventure Island III,"Master Higgins' girlfriend Tina (erroneously called ""Jeannie Jungle"" in English materials) is kidnapped once again, this time by a mysterious flying saucer. With the help of his prehistoric pals, Higgins must once again travel through eight different islands and go after the aliens keeping Tina hostage.",1992-07-30 00:00:00.000,7,NULL,NULL,NULL,61.8536,18
53432,45910,Mystic Midway: Rest in Pieces,NULL,1992-02-01 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
53445,5430,Robo Aleste,NULL,1992-11-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
53629,48432,Magical Taluluto-kun 2: Magical Adventure,NULL,1992-07-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
53665,50234,Galactix,NULL,1992-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
53700,143721,4 Queens Computer Casino,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
53914,66020,Spot in The Cool Adventures,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,66.0000,0
54027,102055,Ultima VII: The Complete Edition,NULL,1992-04-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
54190,11990,Captain Dynamo,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
54376,98948,Kye,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
54628,84151,Police Quest: In Pursuit of the Death Angel (VGA Remake),NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
54643,8045,Tiny Toon Adventures Cartoon Workshop,NULL,1992-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
54764,8704,Hook,NULL,1992-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
54821,38361,Jaki Crush,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
54879,128475,Asterix (Arcade),NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
55008,122622,Whoops!,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
55015,39414,Warriors of Fate,NULL,1992-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
55083,42660,Ka-Blooey,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
55325,42647,X-Zone,NULL,1992-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
55753,11760,Hugo - På Nye Eventyr,NULL,1992-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
56663,84271,Hexuma: Das Auge des Kal,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
56887,46260,Team USA Basketball,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
57134,142054,Toukon Club,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
57168,186960,Momotaro Densetsu Gaiden: Dai-1-Shu,NULL,1992-12-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
57624,48805,Tasac,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
57707,12430,Ultimate Domain,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
57727,112872,Opera Super Sports,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
57797,39630,Dino Rex,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
57801,48856,SD Gundam World: Gachapon Sensei 4 - New Type Story,NULL,1992-01-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
57835,95504,Gateway,NULL,1992-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
57973,50246,Vision – The 5 Dimension Utopia,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
58007,7786,Bionic Commando,NULL,1992-07-24 00:00:00.000,1,NULL,57.5000,0,70.1116,6
58237,4293,Sewer Shark,"Sewer Shark takes place in a post-apocalyptic future where environmental destruction has forced most of humanity to live underground. The player takes on the role of a rookie pilot in a band of ""sewer jockeys"", whose job is to exterminate dangerous mutated creatures to keep a vast network of sewers clean for ""Solar City"", an island paradise from which the evil Commissioner Stenchler (Robert Costanzo) gives his orders and critiques. The player's copilot, Ghost (David Underwood), evaluates the player's performance throughout the game, while a small robot named Catfish (voiced by Robert Weaver) scouts ahead and gives directions. The player is later assisted by Falco (Kari G. Peyton), a female jockey who believes that there is a hidden route to the surface. Falco is later captured by Stenchler, who threatens to mutate her into one of his mindless minions. This plot is thwarted when Ghost and the player reach Solar City.",1992-10-15 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
